	TPMIC01002	TPMIC01004	TPMIC01005	TPMIC01006	TPMIC01007	TPMIC01008	TPMIC01009	TPMIC01010	TPMIC01011	TPMIC01015	TPMIC01016	TPMIC01018	TPMIC01020	TPMIC01023	TPMIC01028	TPMIC01029	TPMIC01034	TPMIC01043	TPMIC01046	TPMIC01052	TPMIC01053	TPMIC01055	TPMIC01062	TPMIC01096	TPMIC01118	TPMIC01124	TPMIC01125	TPMIC01126	TPMIC01127	TPMIC01128	TPMIC01129	TPMIC01130	TPMIC01134	TPMIC01144	TPMIC01145	TPMIC01147	TPMIC01153	TPMIC01158	TPMIC01160	TPMIC01164	TPMIC01167	TPMIC01186	TPMIC01187	TPMIC01190	TPMIC01191	TPMIC01198	TPMIC01199	TPMIC01200	TPMIC01212	TPMIC01220	TPMIC01225	TPMIC01226	TPMIC01228	TPMIC01229	TPMIC01234	TPMIC01235	TPMIC01242	TPMIC01250	TPMIC01251	TPMIC01256	TPMIC01259	TPMIC01271	TPMIC01274	TPMIC01277	TPMIC01278	TPMIC01282	TPMIC01284	TPMIC01291	TPMIC03005	TPMIC03007	TPMIC03009	TPMIC03010	TPMIC03012	TPMIC03018	TPMIC03019	TPMIC03020	TPMIC03022	TPMIC03030	TPMIC03032	TPMIC03033	TPMIC03034	TPMIC03041	TPMIC03042	TPMIC03051	TPMIC03055	TPMIC03057	TPMIC03059	TPMIC03064	TPMIC03068	TPMIC03069	TPMIC03071	TPMIC03073	TPMIC03075	TPMIC03078	TPMIC03082	TPMIC03087	TPMIC03089	TPMIC03091	TPMIC03092	TPMIC03094	TPMIC03096	TPMIC03097	TPMIC03099	TPMIC03104	TPMIC03121	TPMIC03125	TPMIC03126	TPMIC03145
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus|s__Coprococcus_sp_ART55_1|t__GCF_000210595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.46254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2474	0.0	0.90761	0.0	0.0	5.886419999999998	0.0	0.0	0.0	0.0	0.66928	0.0	0.0	0.0	3.04239	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.5087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3832	0.0	0.0	6.8694	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea	0.00394	1.01986	0.37723	0.15129	1.3974799999999998	3.06909	0.0	0.20553	0.55585	4.04715	0.52784	0.00034	0.01268	0.1358599999999999	0.12342	0.01286	0.02312	0.07407	0.16055	0.45185	0.0072599999999999	0.23517	0.29649	0.80278	0.39644	0.8145899999999999	0.04495	0.8754	0.21879	0.01634	0.38884	0.0298	0.04551	0.02515	0.02314	5.32367	0.02287	0.24751	0.36753	0.6569699999999999	0.04559	0.17629	0.17328	0.11895	0.35297	0.22952	0.0	0.00813	0.0	0.5088199999999999	0.24101	0.67338	0.00387	1.13336	1.63698	0.43532	0.0744799999999999	1.14617	0.57107	0.1766599999999999	0.0041	2.88485	0.60012	0.53856	0.28183	0.27151	0.39269	2.57747	0.05765	0.63794	0.00563	0.5975699999999999	0.00739	4.5265	1.50261	0.00491	0.36165	0.4994	0.00493	0.95751	0.18323	0.4122	0.20992	0.32615	0.0	0.8818600000000001	0.0364	0.00963	0.03277	0.07339	0.00243	1.17657	0.43099	0.19964	0.00303	0.62037	0.151	0.08064	3.48835	0.03702	3.33016	0.26847	0.18768	0.41836	0.20964	0.3206	0.44209	0.11291
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans	0.0	0.34465	0.0	0.0	0.94492	1.62896	0.0	0.12481	0.06512	1.75113	0.5262399999999999	0.00034	0.00048	0.00036	0.12136	0.0	0.01746	0.0	0.06167	0.32668	0.0	0.0	0.03722	0.51564	0.3891	0.07857	0.02249	0.06589	0.01994	0.0	0.0698299999999999	0.00517	0.02973	0.00077	0.00249	0.67472	0.0	0.04378	0.09905	0.20555	0.01119	0.03798	0.05862	0.0698	0.35297	0.22952	0.0	0.0	0.0	0.10124	0.04465	0.39517	0.00025	0.67625	0.0	0.03758	0.05673	0.00105	0.10797	0.03641	0.0	0.24101	0.52682	0.23729	0.0	0.11535	0.29001	0.0	0.02467	0.14812	0.0	0.10967	0.00019	0.17312	0.00891	0.00081	0.16834	0.46988	0.0	0.0	0.07001	0.00324	0.0188	0.31712	0.0	0.04822	0.0364	0.0	0.00236	0.00188	0.0	0.35771	0.05611	0.03221	0.0	0.4291100000000001	0.09784	0.03752	0.56539	0.0006	0.00062	0.10382	0.06912	0.06619	0.19463	0.24828	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_formicigenerans|t__Dorea_formicigenerans_unclassified	0.0	0.34465	0.0	0.0	0.94492	1.62896	0.0	0.12481	0.06512	1.75113	0.5262399999999999	0.00034	0.00048	0.00036	0.12136	0.0	0.01746	0.0	0.06167	0.32668	0.0	0.0	0.03722	0.51564	0.3891	0.07857	0.02249	0.06589	0.01994	0.0	0.0698299999999999	0.00517	0.02973	0.00077	0.00249	0.67472	0.0	0.04378	0.09905	0.20555	0.01119	0.03798	0.05862	0.0698	0.35297	0.22952	0.0	0.0	0.0	0.10124	0.04465	0.39517	0.00025	0.67625	0.0	0.03758	0.05673	0.00105	0.10797	0.03641	0.0	0.24101	0.52682	0.23729	0.0	0.11535	0.29001	0.0	0.02467	0.14812	0.0	0.10967	0.00019	0.17312	0.00891	0.00081	0.16834	0.46988	0.0	0.0	0.07001	0.00324	0.0188	0.31712	0.0	0.04822	0.0364	0.0	0.00236	0.00188	0.0	0.35771	0.05611	0.03221	0.0	0.4291100000000001	0.09784	0.03752	0.56539	0.0006	0.00062	0.10382	0.06912	0.06619	0.19463	0.24828	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena	0.00394	0.6752	0.37723	0.15129	0.45256	1.44013	0.0	0.08073	0.49073	2.29602	0.0016	0.0	0.00642	0.1355	0.00206	0.01286	0.00566	0.07407	0.09888	0.12518	0.0	0.23517	0.25927	0.28714	0.00733	0.73602	0.02245	0.8095100000000001	0.19884	0.01634	0.31901	0.02462	0.01577	0.02253	0.02065	4.64895	0.0102	0.20373	0.26849	0.45141	0.03439	0.13831	0.1146599999999999	0.04915	0.0	0.0	0.0	0.0	0.0	0.40758	0.19636	0.27821	0.00362	0.45711	1.63698	0.39774	0.01775	1.14512	0.46309	0.14026	0.0	2.64384	0.07329	0.30127	0.28183	0.15616	0.10269	1.6647900000000002	0.03297	0.48982	0.00563	0.4879	0.001	4.3533800000000005	1.4937	0.0041	0.19331	0.02951	0.0	0.95751	0.11321	0.10202	0.19112	0.00903	0.0	0.8336399999999999	0.0	0.00963	0.03041	0.00469	0.00243	0.81886	0.37488	0.16743	0.0	0.19125	0.05316	0.04253	2.92295	0.03642	3.32954	0.16465	0.1185599999999999	0.35216	0.01501	0.07232	0.44209	0.11291
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_longicatena|t__GCF_000154065	0.00394	0.6752	0.37723	0.15129	0.45256	1.44013	0.0	0.08073	0.49073	2.29602	0.0016	0.0	0.00642	0.1355	0.00206	0.01286	0.00566	0.07407	0.09888	0.12518	0.0	0.23517	0.25927	0.28714	0.00733	0.73602	0.02245	0.8095100000000001	0.19884	0.01634	0.31901	0.02462	0.01577	0.02253	0.02065	4.64895	0.0102	0.20373	0.26849	0.45141	0.03439	0.13831	0.1146599999999999	0.04915	0.0	0.0	0.0	0.0	0.0	0.40758	0.19636	0.27821	0.00362	0.45711	1.63698	0.39774	0.01775	1.14512	0.46309	0.14026	0.0	2.64384	0.07329	0.30127	0.28183	0.15616	0.10269	1.6647900000000002	0.03297	0.48982	0.00563	0.4879	0.001	4.3533800000000005	1.4937	0.0041	0.19331	0.02951	0.0	0.95751	0.11321	0.10202	0.19112	0.00903	0.0	0.8336399999999999	0.0	0.00963	0.03041	0.00469	0.00243	0.81886	0.37488	0.16743	0.0	0.19125	0.05316	0.04253	2.92295	0.03642	3.32954	0.16465	0.1185599999999999	0.35216	0.01501	0.07232	0.44209	0.11291
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Dorea|s__Dorea_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0072599999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00185	0.0	0.0	0.01267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0041	0.0	0.0	0.0	0.0	0.0	0.0	0.91268	0.0	0.0	0.0	0.0	0.0062	0.0	0.0	0.0	0.0	0.0	0.00493	0.0	0.0	0.30695	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06682	0.0	0.0	0.0	0.0	0.00303	0.0	0.0	0.00059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname	0.40735	0.58125	1.06626	0.33865	0.96948	0.922	0.12793	1.22212	0.15635	0.47273	0.19204	0.22691	1.70685	0.1691599999999999	0.32597	1.19713	0.89502	0.1964	0.39231	0.26374	0.94861	0.40286	0.39608	0.34966	0.5797800000000001	0.24247	0.7653	0.08722	0.37569	1.35227	0.38362	0.2538	0.20661	0.8864	0.11111	0.41788	0.99997	0.21343	0.16088	0.37387	0.10411	0.02544	0.3534	0.38856	0.12363	0.21253	0.20897	0.46966	0.41042	0.38066	0.16337	0.06724	0.72734	0.31221	0.29909	0.02734	0.32907	4.92146	0.5708300000000001	0.89635	0.31631	0.49054	0.51855	0.5562600000000001	1.4052	0.71699	0.50297	1.88854	1.35428	0.44052	1.23655	0.11073	0.3157	0.27214	0.94163	0.5703	1.77754	0.16545	0.08234	0.03316	0.34671	0.37515	1.09023	4.02456	2.6372	2.01101	0.39961	0.04731	0.4132	0.16715	0.6766300000000001	1.80028	1.81743	0.73953	0.15647	0.62455	2.08726	0.10828	0.36021	0.6317	0.41811	0.29472	0.37963	0.26449	0.16973	0.42265	0.40445	1.08784
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_1_1_57FAA	0.18736	0.5240100000000001	0.0	0.13364	0.0	0.09603	0.0	0.7074	0.0	0.04295	0.01693	0.01524	0.05775	0.0	0.0	1.08202	0.35956	0.06679	0.05363	0.0	0.28963	0.27559	0.0	0.1905	0.4885600000000001	0.0	0.0093	0.0	0.0	0.72106	0.0	0.13224	0.0	0.50045	0.0	0.07101	0.03305	0.00773	0.03176	0.01019	0.029	0.0	0.0	0.03383	0.0	0.0	0.11173	0.0	0.37088	0.28142	0.0371	0.00466	0.0	0.1336	0.0	0.0	0.0	4.30525	0.55016	0.7860199999999999	0.0	0.0	0.04754	0.02965	1.17252	0.00355	0.11174	0.0	0.0	0.11224	0.0	0.04048	0.0	0.02935	0.02031	0.1253	0.8036	0.12734	0.00868	0.0	0.24478	0.08736	0.36889	0.09568	0.0	0.17052	0.0	0.00286	0.03129	0.00455	0.29402	0.0	1.57371	0.29825	0.03925	0.0	0.0	0.03273	0.0	0.1316	0.03699	0.0318899999999999	0.09652	0.09612	0.0883	0.29195	0.0697899999999999	0.08997
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_1_1_57FAA|t__GCF_000218445	0.18736	0.5240100000000001	0.0	0.13364	0.0	0.09603	0.0	0.7074	0.0	0.04295	0.01693	0.01524	0.05775	0.0	0.0	1.08202	0.35956	0.06679	0.05363	0.0	0.28963	0.27559	0.0	0.1905	0.4885600000000001	0.0	0.0093	0.0	0.0	0.72106	0.0	0.13224	0.0	0.50045	0.0	0.07101	0.03305	0.00773	0.03176	0.01019	0.029	0.0	0.0	0.03383	0.0	0.0	0.11173	0.0	0.37088	0.28142	0.0371	0.00466	0.0	0.1336	0.0	0.0	0.0	4.30525	0.55016	0.7860199999999999	0.0	0.0	0.04754	0.02965	1.17252	0.00355	0.11174	0.0	0.0	0.11224	0.0	0.04048	0.0	0.02935	0.02031	0.1253	0.8036	0.12734	0.00868	0.0	0.24478	0.08736	0.36889	0.09568	0.0	0.17052	0.0	0.00286	0.03129	0.00455	0.29402	0.0	1.57371	0.29825	0.03925	0.0	0.0	0.03273	0.0	0.1316	0.03699	0.0318899999999999	0.09652	0.09612	0.0883	0.29195	0.0697899999999999	0.08997
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_1_4_56FAA	0.0	0.0	0.14756	0.0	0.0	0.07164	0.12068	0.01101	0.01022	0.02606	0.03381	0.0	0.4785	0.0	0.0796299999999999	0.0	0.00473	0.0	0.0	0.00307	0.09998	0.08251	0.05724	0.0216	0.02737	0.0137	0.0	0.0	0.01642	0.0	0.02723	0.00585	0.1410799999999999	0.05449	0.0	0.0	0.0	0.0	0.0376	0.0	0.0	0.0	0.0	0.1256	0.0	0.09319	0.0	0.0	0.02378	0.04416	0.0	0.00364	0.0	0.00104	0.10213	0.0	0.0	0.13799	0.0	0.03896	0.0	0.0	0.33547	0.18496	0.01706	0.00467	0.01091	0.09316	0.25159	0.02672	0.0	0.0	0.0	0.0011	0.02017	0.1968	0.01143	0.012	0.0	0.0	0.0287	0.0	0.04482	1.38074	1.16004	0.05339	0.22823	0.0	0.04606	0.0	0.0	0.00095	0.0	0.15968	0.0	0.0	0.0	0.0	0.18125	0.0	0.0	0.00175	0.0	0.05066	0.01324	0.0727	0.11659	0.59541
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_1_4_56FAA|t__GCF_000218385	0.0	0.0	0.14756	0.0	0.0	0.07164	0.12068	0.01101	0.01022	0.02606	0.03381	0.0	0.4785	0.0	0.0796299999999999	0.0	0.00473	0.0	0.0	0.00307	0.09998	0.08251	0.05724	0.0216	0.02737	0.0137	0.0	0.0	0.01642	0.0	0.02723	0.00585	0.1410799999999999	0.05449	0.0	0.0	0.0	0.0	0.0376	0.0	0.0	0.0	0.0	0.1256	0.0	0.09319	0.0	0.0	0.02378	0.04416	0.0	0.00364	0.0	0.00104	0.10213	0.0	0.0	0.13799	0.0	0.03896	0.0	0.0	0.33547	0.18496	0.01706	0.00467	0.01091	0.09316	0.25159	0.02672	0.0	0.0	0.0	0.0011	0.02017	0.1968	0.01143	0.012	0.0	0.0	0.0287	0.0	0.04482	1.38074	1.16004	0.05339	0.22823	0.0	0.04606	0.0	0.0	0.00095	0.0	0.15968	0.0	0.0	0.0	0.0	0.18125	0.0	0.0	0.00175	0.0	0.05066	0.01324	0.0727	0.11659	0.59541
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_2_1_46FAA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.86884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.93222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_2_1_46FAA|t__GCF_000209385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.86884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.93222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_2_1_58FAA	0.00034	0.0	0.0	0.0	0.1137	0.74575	0.0	0.0	0.01793	0.01417	0.00184	0.0681	0.00022	0.00754	0.0	0.0	0.00667	0.00817	0.14235	0.04759	0.0	0.0138	0.25692	0.01371	0.05757	0.02244	0.00188	0.00485	0.0	0.0074	0.02063	0.01502	0.0	0.02454	0.00508	0.00474	0.03649	0.02924	0.00685	0.01898	0.0	0.0	0.00317	0.0	0.0	0.04204	0.0177	0.2253	0.00067	0.02713	0.0144	0.03649	0.65085	0.09251	0.00026	0.00499	0.00429	0.00057	0.00171	0.02574	0.00273	0.0	0.00787	0.01996	0.0	0.02105	0.02128	0.77425	0.00335	0.11919	0.99801	0.0	0.0	0.19727	0.89189	0.05813	0.0	0.00663	0.06425	0.02213	0.01263	0.02674	0.47152	0.88002	0.00875	0.82737	0.14429	0.02548	0.0	0.0	0.00047	0.54203	0.00146	0.11261	0.0	0.00055	1.9282	0.00898	0.00329	0.0272	0.08197	0.0	0.01769	0.03016	0.0	0.02206	0.0	0.24574
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_2_1_58FAA|t__GCF_000218465	0.00034	0.0	0.0	0.0	0.1137	0.74575	0.0	0.0	0.01793	0.01417	0.00184	0.0681	0.00022	0.00754	0.0	0.0	0.00667	0.00817	0.14235	0.04759	0.0	0.0138	0.25692	0.01371	0.05757	0.02244	0.00188	0.00485	0.0	0.0074	0.02063	0.01502	0.0	0.02454	0.00508	0.00474	0.03649	0.02924	0.00685	0.01898	0.0	0.0	0.00317	0.0	0.0	0.04204	0.0177	0.2253	0.00067	0.02713	0.0144	0.03649	0.65085	0.09251	0.00026	0.00499	0.00429	0.00057	0.00171	0.02574	0.00273	0.0	0.00787	0.01996	0.0	0.02105	0.02128	0.77425	0.00335	0.11919	0.99801	0.0	0.0	0.19727	0.89189	0.05813	0.0	0.00663	0.06425	0.02213	0.01263	0.02674	0.47152	0.88002	0.00875	0.82737	0.14429	0.02548	0.0	0.0	0.00047	0.54203	0.00146	0.11261	0.0	0.00055	1.9282	0.00898	0.00329	0.0272	0.08197	0.0	0.01769	0.03016	0.0	0.02206	0.0	0.24574
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_46FAA	0.12772	0.03701	0.0	0.07671	0.20381	0.0	0.0	0.43489	0.02226	0.14484	0.0821799999999999	0.01775	0.11669	0.0761299999999999	0.15173	0.03373	0.17859	0.01087	0.00573	0.13724	0.01173	0.00105	0.05966	0.09046	0.00259	0.20116	0.06647	0.03803	0.02972	0.26461	0.10118	0.08671	0.02461	0.0	0.02484	0.01654	0.0003	0.03736	0.00185	0.03535	0.02771	0.00646	0.31501	0.17156	0.05939	0.02309	0.02451	0.17067	0.0	0.02499	0.1028	0.0	0.0131	0.05472	0.0773	0.00581	0.29415	0.36386	0.00615	0.0004	0.24316	0.48	0.00384	0.27782	0.07322	0.6210899999999999	0.0	0.11534	0.98284	0.16008	0.00255	0.00066	0.0	0.02915	0.00107	0.0159	0.39144	0.0136199999999999	0.0	0.009	0.03449	0.13797	0.03951	0.00574	0.00403	0.31788	0.00598	0.0	0.2772	0.05454	0.0	0.8933200000000001	0.1639999999999999	0.05202	0.05569	0.4915600000000001	0.02692	0.00027	0.00141	0.21118	0.06352	0.0	0.2505	0.01025	0.04986	0.03299	0.16698	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_46FAA|t__GCF_000209405	0.12772	0.03701	0.0	0.07671	0.20381	0.0	0.0	0.43489	0.02226	0.14484	0.0821799999999999	0.01775	0.11669	0.0761299999999999	0.15173	0.03373	0.17859	0.01087	0.00573	0.13724	0.01173	0.00105	0.05966	0.09046	0.00259	0.20116	0.06647	0.03803	0.02972	0.26461	0.10118	0.08671	0.02461	0.0	0.02484	0.01654	0.0003	0.03736	0.00185	0.03535	0.02771	0.00646	0.31501	0.17156	0.05939	0.02309	0.02451	0.17067	0.0	0.02499	0.1028	0.0	0.0131	0.05472	0.0773	0.00581	0.29415	0.36386	0.00615	0.0004	0.24316	0.48	0.00384	0.27782	0.07322	0.6210899999999999	0.0	0.11534	0.98284	0.16008	0.00255	0.00066	0.0	0.02915	0.00107	0.0159	0.39144	0.0136199999999999	0.0	0.009	0.03449	0.13797	0.03951	0.00574	0.00403	0.31788	0.00598	0.0	0.2772	0.05454	0.0	0.8933200000000001	0.1639999999999999	0.05202	0.05569	0.4915600000000001	0.02692	0.00027	0.00141	0.21118	0.06352	0.0	0.2505	0.01025	0.04986	0.03299	0.16698	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_57FAA_CT1	0.01357	0.00022	0.77536	0.00626	0.0	0.00146	0.0	0.0	0.0	0.0	0.0355	0.0	0.01596	0.0	0.0	0.0	0.02285	0.0	0.0	0.0	0.0	0.0069	0.0	0.0	0.0	0.0	0.00052	0.0	0.0	0.23694	0.0	0.0	0.01749	0.03585	0.0	0.01052	0.0	0.0	0.05018	0.0	0.02864	0.01453	0.0	0.0	0.0621	0.0	0.0	0.0	0.0	0.0	0.00443	0.0	0.03758	0.0	0.0	0.0	0.0	0.02288	0.00425	0.0	0.0	0.00407	0.09581	0.0	0.02025	0.00602	0.01284	0.0	0.04789	0.0009	0.0	0.00902	0.0	0.0	0.0	0.0	0.0	0.00034	0.0	0.0	0.0	0.0	0.0	0.63607	0.0	0.0	0.0202	0.0	0.0	0.0	0.33253	0.22071	0.0	0.0	0.04705	0.0	0.0	0.0	0.0	0.0	0.00013	0.0	0.0	0.0	0.0	0.0	0.00019	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_3_1_57FAA_CT1|t__GCF_000218405	0.01357	0.00022	0.77536	0.00626	0.0	0.00146	0.0	0.0	0.0	0.0	0.0355	0.0	0.01596	0.0	0.0	0.0	0.02285	0.0	0.0	0.0	0.0	0.0069	0.0	0.0	0.0	0.0	0.00052	0.0	0.0	0.23694	0.0	0.0	0.01749	0.03585	0.0	0.01052	0.0	0.0	0.05018	0.0	0.02864	0.01453	0.0	0.0	0.0621	0.0	0.0	0.0	0.0	0.0	0.00443	0.0	0.03758	0.0	0.0	0.0	0.0	0.02288	0.00425	0.0	0.0	0.00407	0.09581	0.0	0.02025	0.00602	0.01284	0.0	0.04789	0.0009	0.0	0.00902	0.0	0.0	0.0	0.0	0.0	0.00034	0.0	0.0	0.0	0.0	0.0	0.63607	0.0	0.0	0.0202	0.0	0.0	0.0	0.33253	0.22071	0.0	0.0	0.04705	0.0	0.0	0.0	0.0	0.0	0.00013	0.0	0.0	0.0	0.0	0.0	0.00019	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_4_1_37FAA	0.0	0.0	0.0	0.0	0.0	0.0	0.00158	0.0	0.0	0.0	0.00074	0.0	0.0	0.00065	0.0	0.00048	0.0	0.0	0.0	0.0	0.07874	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037	0.0	0.0	0.00276	0.0	0.0	0.0	0.00287	0.0	0.0	0.0	0.00249	0.0	0.0	0.0	0.0	0.0	0.03514	0.0	0.0	0.00091	0.0	0.0	0.02383	0.0	0.00754	0.0	0.0	0.00133	0.0	0.0	0.0	0.0	0.0	0.00265	0.0	0.0	0.03989	0.00575	0.0	0.0	0.0	0.00176	0.11499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00079	0.0	0.0	0.0	0.0	0.0	0.0	0.00044	0.00028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00188	0.0	0.0	0.00044	0.0	0.0	0.0	0.0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lachnospiraceae_noname|s__Lachnospiraceae_bacterium_4_1_37FAA|t__GCF_000191805	0.0	0.0	0.0	0.0	0.0	0.0	0.00158	0.0	0.0	0.0	0.00074	0.0	0.0	0.00065	0.0	0.00048	0.0	0.0	0.0	0.0	0.07874	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037	0.0	0.0	0.00276	0.0	0.0	0.0	0.00287	0.0	0.0	0.0	0.00249	0.0	0.0	0.0	0.0	0.0	0.03514	0.0	0.0	0.00091	0.0	0.0	0.02383	0.0	0.00754	0.0	0.0	0.00133	0.0	0.0	0.0	0.0	0.0	0.00265	0.0	0.0	0.03989	0.00575	0.0	0.0	0.0	0.00176	0.11499	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00079	0.0	0.0	0.0	0.0	0.0	0.0	0.00044	0.00028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00188	0.0	0.0	0.00044	0.0	0.0	0.0	0.0
